# ----------------------------------------
# All Web Site Data
# Drupal-Side Statistics with Chuck
# 20200101-20200131
# ----------------------------------------

Drupal-Side Stats (Content Group),Pageviews
lisbon-central-school-yearbooks?fbclid=IwAR1V23YMIhrLuredWxqe-890bdfvoYdKjczKmWJ8YU19ApJtRxV7dkqM1-U,6
little-falls-public-library-collection,6
lydia-sayer-hasbrouck-dress-reform-collection,6
milton-price-and-tomlin-art-co-postcard-collection,6
mountain-top-library-digital-collection,6
nazareth-college-photograph-collection,6
new-paltz-town-records-digital-collection,6
new-rochelle-oral-history-collection,6
newburgh-historical-society,6
nyh_topic/community-events,6
nyh_topic/education?page=4,6
nyh_topic/ethnic-groups?page=1,6
nyh_topic/government-law-politics,6
nyh_topic/transportation?page=5,6
oneonta-city-directories,6
plain-talk,6
platt-benson-oakley-photograph-collection,6
port-jefferson-free-library,6
potsdam-fire-department,6
pre-shenendehowa-schools-collection,6
proceedings-commissioners-land-office-new-york-state,6
red-hook-postcards,6
richard-linke-collection-adirondacks-re-viewed-photographs,6
robert-joki-stereoscopic-collection-saratoga-springs-ny,6
suffrage-documents-new-york-state-federation-women’s-clubs,6
suny-brockport-stylus-collection,6
time_period/1850,6
time_period/1900,6
tromptown-historical-society,6
tuxedo-park-historic-postcards,6
urban-renewal-albany-new-york,6
war-diaries,6
winston-c-perry-jr-collection,6
wkbw-tv-television-news-film-and-video-archives,6
world-war-i-era-postcard-collection,6
yama-farms-collection,6
1st-methodist-protestant-ch-b3,5
adirondack-scenic-photograph-collection,5
albany-institute-history-and-art-library-digital-images,5
bethpage-public-library,5
brockport-village-glass-plate-negatives,5
burnap-collection-english-pottery-and-porcelain,5
chautauqua-cattaraugus-library-system,5
cHV0bmFtLW&from=,5
clarkson-family-history-collection,5
clarkson-university-postcards-collection,5
collection_type/oral-histories,5
college-saint-rose-archives-map-collection,5
crouse-hospital-school-nursing-yearbook-collection,5
delaware-county-historical-association-sherwood-collection,5
early-canastota-business-collection,5
edith-b-ford-memorial-library,5
edmund-blunt-topographic-map-collection,5
ethelwyn-doolittle-memorabilia-hartwick-college,5
farrington-photograph-collection,5
fayetteville-free-library-postcard-collection,5
field_alpha_sort/C?search_api_views_fulltext=Clifton+fine,5
field_alpha_sort/D?page=2,5
field_alpha_sort/D?page=3,5
field_alpha_sort/D?page=6,5
field_alpha_sort/F?page=4,5
field_alpha_sort/G?page=1,5
field_alpha_sort/G?page=2,5
field_alpha_sort/H?page=14,5
field_alpha_sort/H?page=9,5
field_alpha_sort/K,5
field_alpha_sort/L?page=4,5
field_alpha_sort/L?page=8,5
field_alpha_sort/M?page=13,5
field_alpha_sort/M?page=7,5
field_alpha_sort/N?page=12,5
field_alpha_sort/R?page=3,5
field_alpha_sort/R?page=4,5
field_alpha_sort/R?page=5,5
field_alpha_sort/R?page=6,5
field_alpha_sort/R?page=7,5
field_alpha_sort/S?page=12,5
field_alpha_sort/S?page=13,5
field_alpha_sort/S?page=15,5
field_alpha_sort/T?page=2,5
finch-pruyn-and-company-maps,5
flcc-charles-g-meder-library-digital-image-collection,5
fletcher-steele-collection,5
folk-art-and-artist-collection,5
forest-lawn-cemetery-margaret-l-wendt-archive-and-resource-center,5
greenwood-lake-public-library-scrapbooks,5
hartwick-college-stevens-german-library,5
henry-uihlein-scrapbook,5
historic-postcards-sardinia-ny,5
historical-society-town-chester,5
hofstra-university-hofstra-university-library,5
hudson-river-voyage-c1937-39,5
huntington-archives,5
james-e-horton-collection,5
john-s-apperson-jr-and-paul-schaefer-collections,5
kathleen-oser-collection,5
kirkland-town-library,5
la-bella-america-old-country-north-country,5
lenox-memorial-hospital-collection,5
little-falls-camera-club-collection,5
locust-grove-estate,5
main-street-businesses-middleburgh-new-york,5
maria-college-occupational-therapy-department-assistive-device-collection,5
marty-himes-racing-collection,5
maybrook-switching-terminal-collection,5
mcbride-street-campus,5
murder-pamphlet-collection,5
nathan-s-kline-institute-history-collection,5
newburgh-municipal-records,5
nickell-snake-oil-collection,5
nyack-library-oral-history-collection,5
nyack-turnpike-maps-and-documents,5
nyh_topic/education?page=12,5
nyh_topic/education?page=8,5
nyh_topic/education/collection_type/yearbooks,5
nyh_topic/medicine-science-technology,5
nyh_topic/military-war,5
nyh_topic/people?page=1,5
nyh_topic/transportation?page=6,5
nyh_topic/transportation?page=7,5
nyh_topic/transportation?page=8,5
nyh_topic/transportation/nyh_topic/geography-maps,5
oceansides-bicentennial-celebration,5
onondaga-community-college-yearbooks,5
orangetown-historical-museum-archives,5
phillip-winchester-collection,5
postcard-collection,5
quilt-patterns-onondaga-county-1919-1923,5
reher-center-immigrant-culture-and-history,5
rochester-area-church-records,5
rochester-public-library,5
sage-colleges,5
sanborn-map,5
second-mohonk-conference-negro-question-1891,5
shirley-news,5
siena-college-archives-historic-photographs-collection,5
smith-and-telfer-photographic-collection,5
state-university-new-york-potsdam-college-libraries,5
stereograph-card-collection-geneva,5
summit-yearbooks-collection,5
suny-geneseo,5
time_period/1940/field_alpha_sort/W/time_period/1950,5
time_period/1950,5
time_period/1960,5
town-halfmoon-historians-collection,5
tri-village-area-directories,5
tuxedo-park-national-register-historic-places-inventory,5
ulster-county-fair-collection,5
university-albany-suny-science-library,5
utica-college-center-historical-research,5
vassar-college-archives-special-collections-library,5
wells-college-louis-jefferson-long-library,5
world-war-i-collection,5
adirondack-architectural-heritage,4
albany-institute-history-and-art,4
albany-law-school,4
albany-law-school-architecture-collection,4
alexis-johnson-collection,4
battenkill-inspired,4
bayport-fire-department,4
beauchamp-branch-photodocumentation-project-1994,4
bellmore-postcards,4
best-threads-fashions-warwick-new-york-circa-1900,4
books-and-articles-collection,4
brentwood-historical-collection,4
capital-district-library-council,4
center-photography-woodstock-collection,4
chapter-activities-central-new-york-chapter-nrhs,4
chittenango-landing-historic-photograph-collection,4
civil-war-collection,4
clarkson-family-photographs-collection,4
cloudsplitter,4
collection_type/yearbooks/field_alpha_sort/N,4
collection_type/yearbooks/field_alpha_sort/U,4
colonial-manuscripts,4
crain-family-papers,4
endicott-area-newspapers,4
families-upstate-new-york,4
field_alpha_sort/A?page=3,4
field_alpha_sort/A?page=5,4
field_alpha_sort/A/collection_type/yearbooks,4
field_alpha_sort/B?page=11,4
field_alpha_sort/F?page=6,4
field_alpha_sort/G?page=5,4
field_alpha_sort/G?page=6,4
field_alpha_sort/G?page=7,4
field_alpha_sort/G?page=8,4
field_alpha_sort/H?page=18,4
field_alpha_sort/H?page=6,4
field_alpha_sort/J?page=6,4
field_alpha_sort/L?page=7,4
field_alpha_sort/M?page=11,4
field_alpha_sort/N?page=11,4
field_alpha_sort/N?page=9,4
field_alpha_sort/N?search_api_views_fulltext=George+Best&=Go,4
field_alpha_sort/O?search_api_views_fulltext=yearbook,4
field_alpha_sort/P?page=10,4
field_alpha_sort/P?page=9,4
field_alpha_sort/Q,4
field_alpha_sort/R?page=8,4
field_alpha_sort/T?page=4,4
field_alpha_sort/W?page=3,4
field_alpha_sort/W?page=8,4
field_alpha_sort/W?page=9,4
franklin-county-historical-and-museum-society,4
gene-horton-collection,4
george-springsteen-photograph-collection,4
greenwich-free-library,4
hepburn-library-colton,4
hilbert-college-mcgrath-library,4
historic-bayport-snapshots-time,4
historic-views-forest-lawn,4
huntington-postcard-collection,4
hurricane-sandy-collection,4
ilion-free-public-library?fbclid=IwAR2Q3J1ogYnayI58LZ10fhIB8bG9LBUtruwIPSvBo_43acV5rwCS374ENaU,4
james-b-preston-md-collection,4
jeffersonian-yearbooks-collection,4
knight-collection,4
library-history-collection,4
long-beach-bridge-construction-photographs,4
mason-malone-collection,4
maverick-musicians-portraits,4
max-reinhardt-collection,4
middleburgh-library,4
militia-enrollment-scrapbook-1888-1917,4
montauk-fishing-collection,4
new-hartford-public-library,4
new-woodstock-free-library,4
niagara-university,4
nyack-high-school-yearbooks,4
nyh_topic/agriculture/nyh_topic/architecture,4
nyh_topic/arts-entertainment?page=18,4
nyh_topic/education?page=1,4
nyh_topic/education?page=10,4
nyh_topic/education?page=13,4
nyh_topic/education?page=2,4
nyh_topic/education?page=3,4
nyh_topic/geography-maps?page=1,4
nyh_topic/geography-maps?page=2,4
nyh_topic/geography-maps?page=3,4
nyh_topic/geography-maps?page=4,4
nyh_topic/geography-maps?page=5,4
nyh_topic/medicine-science-technology/nyh_topic/people?page=1,4
nyh_topic/people/time_period/1650,4
nyh_topic/transportation?page=11,4
nyh_topic/transportation?search_api_views_fulltext=Long Island,4
nyh_topic/work-labor,4
nyh_topic/work-labor?page=1,4
potsdam-railroad-1850-2000,4
pouring-200-inch-disk-corning-glass-works,4
provincial-exile-roelof-j-eltinges-banishment-paltz,4
refugees-starting-over-collection,4
rockville-centre-public-library?fbclid=IwAR0ZzHGm_NcR8Y35JEDQGpJPp8WSyDkQY1U7JKIIKa2bWJPSKlmsS0A-yPE,4
safe-haven,4
st-lawrence-lewis-board-educational-services?fbclid=IwAR0VtM712aNRI9CKpcCB-1WSJXcstXC1vEPPsQLK97ltsouoZwrLPwLH5NU,4
stamford-village-library,4
stories-hudson-valley,4
time_period/1760,4
time_period/1810,4
time_period/1900?search_api_views_fulltext=,4
time_period/1940/field_alpha_sort/W,4
union-college-civil-war-era-patriotic-envelopes,4
watervliet-businesses,4
way-we-were-town-saratoga,4
world-war-ii-letters-virgil-deyo,4
yellow-fever-collection,4
1st-methodist-protestant-chb4,3
adirondack-scenery-glass-projector-slides,3
anna-e-wilcox-collection,3
ashokan-reservoir-lost-profit-testimonies,3
binary-visions-19th-century-woven-coverlets,3
bowers-collection,3
brentwood-pen-and-ink-drawings,3
bryant-library,3
buffalo-public-school-library-system,3
businesses-albany-new-york,3
canastota-schools-collection,3
canisius-college-memorabilia,3
cary-institute-ecosystem-studies,3
champlain-canal-collection,3
chatham-public-library-yearbook-collection,3
childrens-miracle-network,3
collection_type/yearbooks/field_alpha_sort/H,3
collection_type/yearbooks/field_alpha_sort/O,3
collection_type/yearbooks/nyh_topic/education?page=3,3
college-saint-rose-archives-oral-history-collection,3
colonel-elmer-e-ellsworth-collection,3
commercial-streets-albany-new-york,3
delaware-county-historical-association,3
dentistry-university-rochester,3
dewitt-community-library-history-collection,3
dr-daniel-roberts-collection,3
dr-david-sherwood-kellogg-journals-and-archaeological-and-historical-materials,3
ecumenical-wind-buffalo-history-local-council-churches-buffalo-new-york-1857-1977,3
fairfield-medical-college,3
field_alpha_sort/1?page=1,3
field_alpha_sort/2,3
field_alpha_sort/A?page=4,3
field_alpha_sort/B?search_api_views_fulltext=civil+war+,3
field_alpha_sort/C?page=14,3
field_alpha_sort/C?page=15,3
field_alpha_sort/C?page=16,3
field_alpha_sort/C?search_api_views_fulltext=Clifton,3
field_alpha_sort/C/collection_type/yearbooks,3
field_alpha_sort/C/nyh_topic/education?page=1,3
field_alpha_sort/C/nyh_topic/education?page=2,3
field_alpha_sort/C/nyh_topic/geography-maps,3
field_alpha_sort/D?page=4,3
field_alpha_sort/D?page=5,3
field_alpha_sort/E/collection_type/postcards,3
field_alpha_sort/F?page=5,3
field_alpha_sort/F?page=7,3
field_alpha_sort/G?page=10,3
field_alpha_sort/G?page=11,3
field_alpha_sort/G?page=12,3
field_alpha_sort/G?page=9,3
field_alpha_sort/G?search_api_views_fulltext=yearbook,3
field_alpha_sort/H?page=12,3
field_alpha_sort/H?page=13,3
field_alpha_sort/H?search_api_views_fulltext=Holland+Land+Company,3
field_alpha_sort/I?page=2,3
field_alpha_sort/K?page=2,3
field_alpha_sort/M?page=12,3
field_alpha_sort/M?page=14,3
field_alpha_sort/N?page=10,3
field_alpha_sort/N?page=7,3
field_alpha_sort/N?search_api_views_fulltext=Norwood,3
field_alpha_sort/O?page=5,3
field_alpha_sort/O/privacy/field_alpha_sort/1/privacy/nyh_topic/government-law-politics/collection_type/photographs,3
field_alpha_sort/P/nyh_topic/people,3
field_alpha_sort/S?page=14,3
field_alpha_sort/S?page=16,3
field_alpha_sort/T?page=3,3
field_alpha_sort/V,3
fort-plain-free-library,3
francis-m-and-henry-h-stone-collection,3
franklin-d-roosevelts-family-history-hudson-valley,3
galway-public-library,3
gar-wood-collection,3
general-electric-historical-documents,3
genesee-community-college-alfred-c-oconnell-library,3
gill-room-postcard-collection-greenwich-ny,3
gold-coast-historic-postcards,3
great-neck-historic-postcards,3
hamilton-public-library-postcard-collection,3
herschell-carrousel-factory-museum,3
highland-hospital-1889-1940,3
hiram-s-wilson-civil-war-letters,3
history-crandall-public-library,3
hofstra-estate-collection,3
homelands-exhibition,3
horse-drawn-transportation-potsdam,3
hudson-fulton-celebration-1909-0,3
hudson-valley-sports-and-athletics,3
ithaca-college-history-project,3
james-milne-suny-oneonta,3
jessie-bonnie-monroe-fashion-illustration-collection,3
john-b-jervis-drawings,3
john-r-dixon-papers,3
jones-collection,3
joseph-h-treyz-collection-civil-war-patriotic-envelopes,3
l-jameson-glass-plate-negative-collection,3
league-women-voters-buffalo-niagara,3
lewis-h-brown-collection,3
library-association-rockland-county-nanuet-public-library,3
library-association-rockland-county-tappan-library,3
lisbon-central-school-yearbooks?fbclid=IwAR3TFrxyz-uCfXq4p69B9BLTfsypIOtLiocjRl31nJGcyUVXfaNLWDtGxdU,3
long-beach-high-school-yearbooks-1925-1977,3
long-beach-public-schools,3
margaret-woodbury-strong-papers-1897-1969,3
miner-institute,3
miscellaneous-objects,3
mmscl-oral-histories,3
montauk-land-use-and-development,3
museum-village,3
naples-library,3
naples-public-library-manuscripts-and-documents,3
nccc-commencement-ceremony-programs,3
new-york-chiropractic-historical-people,3
newark-public-library,3
nyack-library-local-history-collection,3
nyh_topic/agriculture?page=1,3
nyh_topic/architecture/privacy/time_period/1990/nyh_topic/architecture/time_period/1850,3
nyh_topic/arts-entertainment,3
nyh_topic/arts-entertainment?page=3,3
nyh_topic/business-industry?page=1,3
nyh_topic/education?page=11,3
nyh_topic/education?page=14,3
nyh_topic/education?page=27,3
nyh_topic/education?page=33,3
nyh_topic/education?page=5,3
nyh_topic/education?page=6,3
nyh_topic/education?page=7,3
nyh_topic/education?page=9,3
nyh_topic/education/field_alpha_sort/C,3
nyh_topic/education/field_alpha_sort/C?page=1,3
