"Council","InstitutionID","InstitutionName","CollectionID","CollectionName","Path","Pageviews"
"Central New York Library Resources Council","CLRC008","CNY Chapter National Railway Historical Society","SRR060","Railroad Photograph Collection","railroad-photograph-collection",0
"Northern New York Library Network","NNYLN006","Colton Museum and Historical Society","COLTON001","Colton Photographs","colton-photographs",5
"Southeastern New York Library Resources Council","SENYLRC074","Columbia-Greene Community College - Library & Media Services","VDH001","Arthur Koweek Collection: Hudson Urban Renewal","arthur-koweek-collection-hudson-urban-renewal",23
"Central New York Library Resources Council","CLRC010","Community Library of DeWitt & Jamesville","SRR151","The Oaks at Menorah Park Oral History Collection","oaks-menorah-park-oral-history-collection",0
"Central New York Library Resources Council","CLRC010","Community Library of DeWitt & Jamesville","SRR008","Dewitt Community Library History Collection","dewitt-community-library-history-collection",1
"South Central Regional Library Council","SCLRC023","Corning Museum of Glass - Juliette K. and Leonard S. Rakow Research Library","ykm001","Corning Flood of 1972","corning-flood-1972",22
"South Central Regional Library Council","SCLRC023","Corning Museum of Glass - Juliette K. and Leonard S. Rakow Research Library","YKM004","Glass Workers Oral Histories","glass-workers-oral-histories",0
"South Central Regional Library Council","SCLRC023","Corning Museum of Glass - Juliette K. and Leonard S. Rakow Research Library","YKM002","Pouring the 200 inch disk at Corning Glass Works","pouring-200-inch-disk-corning-glass-works",0
"South Central Regional Library Council","SCLRC023","Corning Museum of Glass - Juliette K. and Leonard S. Rakow Research Library","YKM003","Thatcher Glass Manufacturing Company Collection","thatcher-glass-manufacturing-company-collection",0
"Southeastern New York Library Resources Council","SENYLRC016","Cornwall Public Library","VJE002","Cornwall Memories Oral History Collection","cornwall-memories-oral-history-collection",2
"Southeastern New York Library Resources Council","SENYLRC016","Cornwall Public Library","VJE001","Cornwall Images and Documents","cornwall-images-and-documents",24
"South Central Regional Library Council","SCLRC006","Cortland County Historical Society","VX4001","Brockway Motor Trucks Collection","brockway-motor-trucks-collection",33
"Long Island Library Resources Council","LILRC055","Cradle of Aviation Museum","ZRR111","Personalities","personalities",0
"Long Island Library Resources Council","LILRC055","Cradle of Aviation Museum","ZRR115","Long Island Manufacturers","long-island-manufacturers",0
"Long Island Library Resources Council","LILRC055","Cradle of Aviation Museum","ZRR148","Seversky","seversky",0
"Long Island Library Resources Council","LILRC055","Cradle of Aviation Museum","ZRR108","Long Island Airfields","long-island-airfields",0
"Long Island Library Resources Council","LILRC055","Cradle of Aviation Museum","ZRR119","Spaceflight","spaceflight",0
"Long Island Library Resources Council","LILRC055","Cradle of Aviation Museum","ZRR124","Grumman","grumman",0
"Long Island Library Resources Council","LILRC055","Cradle of Aviation Museum","ZRR150","Republic Aviation","republic-aviation",0
"Capital District Library Council","CDLC010","Crandall Public Library","XFX001","History of Crandall Public Library","history-crandall-public-library",0
"Capital District Library Council","CDLC010","Crandall Public Library","XFX008","Art and Artifacts","art-and-artifacts",0
"Capital District Library Council","CDLC010","Crandall Public Library","XFX007","Battenkill Inspired","battenkill-inspired",1
"Capital District Library Council","CDLC010","Crandall Public Library","XFX006","Families of Upstate New York","families-upstate-new-york",11
"Capital District Library Council","CDLC010","Crandall Public Library","XFX005","Abby and Will Csaplar Lake George Collection","abby-and-will-csaplar-lake-george-collection",8
"Capital District Library Council","CDLC010","Crandall Public Library","XFX004","Glens Falls Hometown USA","glens-falls-hometown-usa",0
"Capital District Library Council","CDLC010","Crandall Public Library","XFX003","Folk Art and Artist Collection","folk-art-and-artist-collection",0
"Capital District Library Council","CDLC010","Crandall Public Library","XFX002","Glens Falls Feeder Canal","glens-falls-feeder-canal",0
"Central New York Library Resources Council","CLRC009","Crouse Health - Medical Library","SRR142","Crouse Hospital School of Nursing Yearbook Collection","crouse-hospital-school-nursing-yearbook-collection",3
"Central New York Library Resources Council","CLRC009","Crouse Health - Medical Library","SRR120","History of Tuberculosis at Crouse Hospital","history-tuberculosis-crouse-hospital",0
"Central New York Library Resources Council","CLRC009","Crouse Health - Medical Library","SRR029","Crouse Hospital History","crouse-hospital-history",83
"Southeastern New York Library Resources Council","SENYLRC065","Culinary Institute of America - Archives and Special Collections","VDL001","Culinary Institute of America Menu Collection","culinary-institute-america-menu-collection",8
"Western New York Library Resources Council","WNYLRC020","D'Youville College - Montante Family Library","YJJ001","D'Youville College Architecture, Buildings, & Grounds","dyouville-college-architecture-buildings-grounds",6
"Western New York Library Resources Council","WNYLRC048","Daemen College - Daemen College Library","VVH001","Summit Yearbooks Collection","summit-yearbooks-collection",0
"South Central Regional Library Council","SCLRC007","Delaware County Historical Association","ZBMDCHA005","Jennie Curtis Cannon Collection","jennie-curtis-cannon-collection",0
"South Central Regional Library Council","SCLRC007","Delaware County Historical Association","ZBMDCHA003","Photographs of Bob Wyer","photographs-bob-wyer",0
"South Central Regional Library Council","SCLRC007","Delaware County Historical Association","ZBMDCHA004","Delhi Equal Suffrage Club Collection","delhi-equal-suffrage-club-collection",0
"South Central Regional Library Council","SCLRC007","Delaware County Historical Association","ZBMDCHA002","Farrington Photograph Collection","farrington-photograph-collection",6
"South Central Regional Library Council","SCLRC007","Delaware County Historical Association","ZBMDCHA001","Delaware County Historical Association Sherwood Collection","delaware-county-historical-association-sherwood-collection",4
"Long Island Library Resources Council","LILRC007","Dowling College - Dowling College Library","ZRR013","Dowling College Postcard Collection","dowling-college-postcard-collection",3
"Capital District Library Council","CDLC011","Dudley Observatory","VJO003","Micro-meteorite Collecting","micro-meteorite-collecting",0
"Capital District Library Council","CDLC011","Dudley Observatory","VJO004","Dudley Observatory Historical Archives","dudley-observatory-historical-archives",3
"Capital District Library Council","CDLC011","Dudley Observatory","VJO002","San Luis Observatory","san-luis-observatory",0
"Capital District Library Council","CDLC011","Dudley Observatory","VJO001","Dudley Observatory Artifacts","dudley-observatory-artifacts",0
"Central New York Library Resources Council","CLRC011","Dunham Public Library","SRR071","Whitestown Seminary","whitestown-seminary",0
"Central New York Library Resources Council","CLRC011","Dunham Public Library","SRR068","Scrapbook of Ablett Mill","scrapbook-ablett-mill",0
"Central New York Library Resources Council","CLRC011","Dunham Public Library","SRR067","Dunham Family Collection","dunham-family-collection",0
"Central New York Library Resources Council","CLRC011","Dunham Public Library","SRR098","Whitesboro School Yearbooks","whitesboro-school-yearbooks",0
"Central New York Library Resources Council","CLRC011","Dunham Public Library","SRR165","Dunham Public Library Board Minutes","dunham-public-library-board-minutes",0
"Southeastern New York Library Resources Council","SENYLRC044","Dutchess Community College - Francis U. and Mary F. Ritz Library","VDN001","Dutchess Community College History Collection","dutchess-community-college-history-collection",2
"Central New York Library Resources Council","CLRC012","Earlville Free Library","SRR037","Earlville Cemetery Collection","earlville-cemetery-collection",3
"Long Island Library Resources Council","LILRC008","East Hampton Library","ZRR015","Digital Long Island","digital-long-island",32
"Long Island Library Resources Council","LILRC009","East Meadow Public Library","ZRR016","East Meadow Collection","east-meadow-collection",19
"South Central Regional Library Council","SCRLC032","Edith B. Ford Memorial Library","NYEFM002","Willard Asylum Scrapbooks","willard-asylum-scrapbooks",0
"Southeastern New York Library Resources Council","SENYLRC014","Ellenville Public Library & Museum","VHG005","Yama Farms Collection","yama-farms-collection",0
"Southeastern New York Library Resources Council","SENYLRC014","Ellenville Public Library & Museum","VHG004","Ulster County Fair Collection","ulster-county-fair-collection",0
"Southeastern New York Library Resources Council","SENYLRC014","Ellenville Public Library & Museum","VHG003","Rondout Reservoir Collection","rondout-reservoir-collection",0
"Southeastern New York Library Resources Council","SENYLRC014","Ellenville Public Library & Museum","VHG002","Personal war sketches of the Republic Ward Post No. 191 of Ellenville, N.Y.","personal-war-sketches-republic-ward-post-no-191-ellenville-ny",0
"Southeastern New York Library Resources Council","SENYLRC014","Ellenville Public Library & Museum","VHG001","Ellenville Postcard Collection ","ellenville-postcard-collection",3
"South Central Regional Library Council","SCLRC008","Elmira College - Gannett-Tripp Library","VXE003","Elmira College Women’s Rights and Suffrage Collection","elmira-college-women%E2%80%99s-rights-and-suffrage-collection",0
"South Central Regional Library Council","SCLRC008","Elmira College - Gannett-Tripp Library","VXE004","Suffrage Documents of the New York State Federation of Women’s Clubs","suffrage-documents-new-york-state-federation-women%E2%80%99s-clubs",0
"South Central Regional Library Council","SCLRC008","Elmira College - Gannett-Tripp Library","VXE002","Mark Twain Collection","mark-twain-collection",0
